"","lake_id","station_id","country","subset","lake_name","lat_wgs84","lon_wgs84","altitude_m","area_ha","depth_mean_m","depth_max_m","cent_lat_wgs84","cent_lon_wgs84"
"625",571,"571_5","SE",NA,"Vänern Vänersborgsviken",58.4807155246102,12.4789220314177,44.4,548431.23,NA,57,58.9100607240058,13.2871331176033
"626",571,"571_6","SE",NA,"Vänern Varnumsviken",59.3203024779186,14.0751663442333,44.4,548431.23,NA,57,58.9100607240058,13.2871331176033
"627",572,"572_1","SE",NA,"Vängelsjön",63.7054290523103,16.2919778447857,221.9,612.11,3.4,17.1,63.7137316780677,16.2122432136236
"628",573,"573_1","SE",NA,"Vansjön",61.3147632847777,13.4017494586978,438.4,266.56,1.4,9,61.3386784439637,13.3760303337509
"629",574,"574_1","SE",NA,"Värmeln",59.3722828928293,12.9432159572442,56,7423.05,11.4,44,59.5367136691367,12.9163666571621
"630",575,"575_1","SE",NA,"Varpan",60.6282701823542,15.6052517407414,115.2,722.11,9.8,26,60.6496801528166,15.6043838221624
"631",576,"576_1","SE",NA,"Varpen",61.3032313918263,16.4983038558133,52.2,769.26,NA,12.7,61.3290384817561,16.4418088513373
"632",577,"577_1","SE",NA,"Väsman",60.1547822728436,15.1843007170344,154.9,3889.41,NA,53,60.1855171414727,15.0731007054715
"633",578,"578_1","SE",NA,"Vassbotten",58.4903411302386,11.7238975151329,65.5,32.99,3,18,58.4925174289045,11.7308500718406
"634",579,"579_1","SE",NA,"Vassijaure",68.4504260798596,18.2470044465625,461.1,618.05,NA,NA,68.4390012819201,18.2006361820499
"635",580,"580_1","SE",NA,"Västansjön",65.737673023066,15.1683027059427,453.1,426.68,NA,23,65.7452490599568,15.1304648416519
"636",581,"581_1","SE",NA,"Västervattnan",62.3489001552052,12.6482405693885,751.7,321.9,NA,NA,62.355033474743,12.6136537688747
"637",582,"582_1","SE",NA,"Västlandasjön",59.5499209512719,15.7724369384343,49.9,493.8,2.1,5.4,59.5478077165849,15.7470081894871
"638",583,"583_1","SE",NA,"Västra Fiskåvattnet",64.4099888202995,14.757079635353,364.1,733.67,NA,NA,64.4239851123408,14.7104823512635
"639",584,"584_1","SE",NA,"Västra Lägern",57.832784357436,15.0935128677468,207.8,1090.93,NA,NA,57.8121891512563,15.0764541598354
"640",585,"585_1","SE",NA,"Västra Laxsjön",58.9330082725069,14.6310845680577,130.2,905.59,1.6,13,58.9048008014329,14.6430772418069
"641",586,"586_1","SE",NA,"Västra Marssjön",65.0168836116615,15.4197308801272,534,457.93,NA,NA,65.0200964497517,15.3861134809844
"642",587,"587_1","SE",NA,"Västra Örten",59.6350056617526,13.5557678457804,71.1,895.84,NA,18,59.65933208402,13.6094421728346
"643",588,"588_1","SE",NA,"Västra Ringsjön",55.9116562051186,13.4421841458489,54.2,1434.82,2.7,5.7,55.8926164258072,13.4721375020935
"644",589,"589_1","SE",NA,"Västra Styran",58.9784367584821,17.8599159621724,24.9,139.03,3.9,6.8,58.9739948434248,17.8486904719115
"645",590,"590_1","SE",NA,"Vättern Södra Delen",57.8314296761983,14.2060773026463,89,187583.5,40.8,120,58.3293651094692,14.5360697373918
"646",590,"590_2","SE",NA,"Vättern Utanför Hjo",58.3001651841134,14.3555355341882,89,187583.5,40.8,120,58.3293651094692,14.5360697373918
"647",590,"590_3","SE",NA,"Vättern Utanför Karlsborg",58.5268808670019,14.569342470163,89,187583.5,40.8,120,58.3293651094692,14.5360697373918
"648",590,"590_4","SE",NA,"Vättern Utanför Visingsö",58.0566421615,14.2637802441775,89,187583.5,40.8,120,58.3293651094692,14.5360697373918
"649",590,"590_5","SE",NA,"Vättern Vadstenaviken",58.4576102603347,14.8715760960753,89,187583.5,40.8,120,58.3293651094692,14.5360697373918
"650",591,"591_1","SE",NA,"Vattsjön",60.6705866304597,16.3901076464744,136.2,11.35,0.6,1.5,60.6713299216968,16.3814935611884
"651",592,"592_1","SE",NA,"Växjösjön",56.8614108458986,14.8109195230409,160.7,76.86,3.4,6,56.867917000865,14.8103098812276
"652",593,"593_1","SE",NA,"Växsjön",61.3971024460243,16.4032410980664,85.6,601.27,NA,14,61.4059098548611,16.4499884742826
"653",594,"594_1","SE",NA,"Velen",60.2090669585448,12.8685629122259,87.8,212.29,NA,10.9,60.1886792191016,12.8815717801658
"654",595,"595_1","SE",NA,"Velen",58.7142653187031,14.3152204131017,120.8,265.2,NA,18,58.7406496452601,14.3130566603781
"655",596,"596_1","SE",NA,"Venjansjön",60.8357389464275,14.119276242274,273.7,3405.44,NA,NA,60.8969335361243,14.0122095286861
"656",597,"597_1","SE",NA,"Vidöstern",56.9789112193844,13.9844209733554,144.2,4239.01,4.4,35,57.0677097593328,14.0101421228625
"657",598,"598_1","SE",NA,"Vikaresjön",57.4031722386861,13.6061595311708,156,114.64,5.2,12,57.4099025068512,13.6149981876025
"658",599,"599_1","SE",NA,"Vikarsjön",62.3749765862847,13.7589380431301,403.6,626.02,25.7,54.7,62.3931406308543,13.7210641149476
"659",600,"600_1","SE",NA,"Vikern",59.5059207982977,14.9637111604743,113.7,964.91,8.4,25,59.4932348614305,14.9180328988341
"660",601,"601_1","SE",NA,"Viksjön",61.3455967567052,16.0005278057215,153.8,271.39,1.4,8,61.3447893867968,15.9607169093024
"661",602,"602_1","SE",NA,"Viskasjön",64.0842760926224,18.3454208703068,290.6,800.96,NA,NA,64.0744306047482,18.4421694024284
"662",603,"603_1","SE",NA,"Visnaren",59.2481262210761,17.1134475745225,9.9,112.06,NA,NA,59.2439577145612,17.1074817336144
"663",604,"604_1","SE",NA,"Vispsjön",64.0785077061636,17.3322929284843,297.6,609.68,3.2,16,64.0685518300581,17.3655182969474
"664",605,"605_1","SE",NA,"Vojmsjön",64.8617738967993,16.7438096452741,416.8,8289.82,NA,145,65.0202626656802,16.409723147534
"665",606,"606_1","SE",NA,"Volgsjön",64.5500606199248,16.714534885368,335.2,2158.73,4.7,14.9,64.6060110970508,16.6270298121609
"666",607,"607_1","SE",NA,"Vombsjön",55.6985075977948,13.5548185829232,20.7,1190.77,NA,15.6,55.6839718327251,13.588191550406
"667",608,"608_1","SE",NA,"Vristulven",58.5621942122648,13.7014837128732,111.6,406.15,NA,8.6,58.5660594467856,13.7248755532577
"668",609,"609_1","SE",NA,"Vuoggatjålmejaure",66.5558529752796,16.3449782982315,481.4,714.09,NA,NA,66.5839562706725,16.3237673832352
"669",610,"610_1","SE",NA,"Vuolvojaure",66.3598822705656,18.5968867531448,428.9,2898.3,NA,NA,66.4100582599685,18.4854044664272
"670",611,"611_1","SE",NA,"Ylen",57.8545535864906,14.5001774375982,252.3,603,NA,32,57.8371478430844,14.5016648915989
"671",612,"612_1","SE",NA,"Yngaren",58.8925479902286,16.6002608216794,19.8,4765.73,8.6,19.7,58.8513380351018,16.5870033598965
"672",613,"613_1","SE",NA,"Yngen",59.6887642466506,14.3159869100154,199.5,2688.56,NA,NA,59.7325689420903,14.3057309059589
"673",614,"614_1","SE",NA,"Yraf",66.2769523033621,16.6318199919915,460.6,304.56,7.3,28,66.285148943112,16.6088271404319
"674",615,"615_1","SE",NA,"Ytter-Grucken (Nedre)",62.8245192049951,13.4629994048451,495.1,315.64,5.5,19.2,62.8291017513232,13.4264796679619
"675",616,"616_1","SE",NA,"Ytter-Röversjön",62.8684096636656,13.2560558045615,616.2,213.57,8,20,62.8764848078398,13.2432940411376
"676",617,"617_1","SE",NA,"Yttre Oldsjön",63.6915043652817,13.6595739595825,335.9,343.6,3.6,11,63.6949756027429,13.5967876964171
"677",618,"618_1","SE",NA,"Yttre-Klippträsket",64.7514215764901,19.4180180439508,283,238.31,5.6,14.3,64.7603365401344,19.4130495448046
"678",619,"619_1","SE",NA,"Yxern",57.6503526154134,16.1468685518479,91.6,1487.39,8.1,25,57.6838852294754,16.105154686497
"679",620,"620_1","SE",NA,"Yxningen",58.2791585406926,16.4600186358581,38.8,2847.04,27,75,58.2618269311929,16.3429791871079
"680",621,"621_1","FI",NA,"Simpelejärvi",61.600822629456,29.482461549468,68.99,2073.036,8.22,28.15,61.57823,29.63492
"681",622,"622_1","FI",NA,"Polvijärvi, Ruunaa",63.4333290835508,30.4148207780191,139.15,317.136,2.24,7.8,63.43689,30.44229
"682",623,"623_1","FI",NA,"Pielinen, Nurmes",63.5418118730781,29.1313926684573,93.95,89547.439,10.06,61,63.27053,29.60674
"683",623,"623_2","FI",NA,"Pielinen, Lieksa",63.3187604924419,29.9865875998073,93.95,89547.439,10.06,61,63.27053,29.60674
"684",624,"624_1","FI",NA,"Höytiäinen",62.6880644694923,29.6691065409347,87.53,28254.812,11.29,59,62.82979,29.65868
"685",625,"625_1","FI",NA,"Pyhäjärvi, Syrjäs.",62.0323222506299,29.8877420035963,79.79,24764.566,8.07,27,61.8972,29.95707
"686",626,"626_1","FI",NA,"Orivesi, Puhos",62.0950631423823,29.8759027473033,76.11,60119.35,9.16,74,62.22723,29.47472
"687",627,"627_1","FI",NA,"Porovesi, Iisalmi",63.5549655872508,27.1809269937653,86.1,2209.728,5.4147,24.97,63.54938,27.13786
"688",628,"628_1","FI",NA,"Laakajärvi",63.8319369902334,27.8944707699101,164.69,3475.515,3.80463,25.94,63.84683,27.94101
"689",629,"629_1","FI",NA,"Syväri, Atro",63.372771474314,27.9877188226188,110.28,120.78,4.51,11.72,63.38508,27.97889
"690",630,"630_1","FI",NA,"Ruokovesi,Pirttilahti",63.1046188047404,27.3323094139366,82.08,31723.163,9.71,75,62.7616,27.78259
"691",630,"630_2","FI",NA,"Kallavesi, Kuopio",62.8992550277339,27.7317285805482,82.08,31723.163,9.71,75,62.7616,27.78259
"692",631,"631_1","FI",NA,"Konnusvesi, Konnus",62.5489032813833,27.7698177188129,81.55,1287.145,3.19,19,62.52321,27.84631
"693",631,"631_2","FI",NA,"Unnukka, Varkaus",62.5491768701006,27.7722941900941,81.55,1287.145,3.19,19,62.52321,27.84631
"694",632,"632_1","FI",NA,"Sorsavesi, Sorsak.",62.4510929303961,27.6506124679665,98.27,5553.9,9.56,61.5,62.47527,27.55343
"695",633,"633_1","FI",NA,"Siitinselkä, Varkaus",62.3000520892384,27.9075163731278,76.03,56714.853,9.13,55,62.10826,28.38868
"696",633,"633_2","FI",NA,"Haukivesi, Oravi",62.1107352426095,28.6063969657494,76.03,56714.853,9.13,55,62.10826,28.38868
"697",634,"634_1","FI",NA,"Pihlajavesi, Savonlinna",61.850751448097,28.8639635518488,75.92,72584.453,11.33,72,61.68081,28.67648
"698",635,"635_1","FI",NA,"Savilahti, Mikkeli",61.6889049792017,27.2821370932181,75.95,2535.438,5.91,30.44,61.61581,27.31381
"699",636,"636_1","FI",NA,"Pökkäänlahti, Ristiina",61.5008344285532,27.263562834099,75.91,139303.449,10.8,85.81,61.3377,28.11575
"700",636,"636_2","FI",NA,"Saimaa, Lauritsala",61.0831795562314,28.2719589825057,75.91,139303.449,10.8,85.81,61.3377,28.11575
"701",637,"637_1","FI",NA,"Muurasjärvi",63.4711718541959,25.3351875896672,112.55,2103.339,8.98,35.71,63.50803,25.33963
"702",638,"638_1","FI",NA,"Saanijärvi",63.3997558012489,25.5720313098109,114.33,1266.371,1.96,6,63.4112,25.6014
"703",639,"639_1","FI",NA,"Kolimajärvi",63.1755347404543,25.9382969090027,111.52,10064.73,8.61,66.31,63.27795,25.7963
"704",640,"640_1","FI",NA,"Kivijärvi, Saarenkylä",63.2670065977848,25.1264364860478,131.14,15401.114,8.36,43.78,63.14108,25.15975
"705",641,"641_1","FI",NA,"Keitele, Viitasaari",63.0719349455179,25.8566062002458,99.82,7967.636,8.83841,66,63.11708,25.67232
"706",642,"642_1","FI",NA,"Keitele, Suolahti",62.569927471335,25.853004849745,99.8,8835.225,6.13581,46,62.66745,25.88276
"707",643,"643_1","FI",NA,"Kyyjärvi",63.0555301272762,24.5651344697419,150.85,1642.83,1.59,15.5,63.06107,24.59681
"708",644,"644_1","FI",NA,"Pääjärvi, Karstula",62.8474082335838,24.8142413867013,144.73,2950.774,3.81,14.9,62.86382,24.7894
"709",645,"645_1","FI",NA,"Kalmarinjärvi",62.7859216582408,25.0009642759332,130.12,711.375,5.73,22,62.77723,25.00065
"710",646,"646_1","FI",NA,"Summasjärvi",62.6765369576548,25.3436980589722,108.81,2192.84,6.73,41,62.64635,25.37753
"711",647,"647_1","FI",NA,"Vatianjärvi",62.4685936420473,25.9202495518987,89.3,625.067,3.67,25.64,62.49054,25.88585
"712",648,"648_1","FI",NA,"Koivujärvi",63.4483365784366,26.224995641241,131.12,2595.527,3.04,16,63.47529,26.25933
"713",649,"649_1","FI",NA,"Pielavesi, Säviä",63.199302402998,26.6695871399906,102.61,16884.297,4.85582,21.74,63.11458,26.52683
"714",650,"650_1","FI",NA,"Nilakka, Kolu",62.9730651390658,26.7251036213711,98.2,16492.619,NA,34.47,62.83433,26.88573
"715",650,"650_2","FI",NA,"Iisvesi",62.6681071980214,27.0330101032324,98.2,16492.619,NA,34.47,62.83433,26.88573
"716",651,"651_1","FI",NA,"Hankavesi, Rautalampi",62.6174980020814,26.8272014926357,96.4,1849.379,7.04,49,62.60128,26.78343
"717",652,"652_1","FI",NA,"Konnevesi, etelä",62.6165776807132,26.3492168758549,95.7,19027.597,10.61,57.12,62.6326,26.60459
"718",653,"653_1","FI",NA,"Vanginvesi",62.5660633314773,26.2428515352488,90.61,1417.531,5.46,23.57,62.57821,26.26822
"719",654,"654_1","FI",NA,"Ala-Kintaus",62.278504992768,25.3379714724898,154.71,723.353,5.24,19,62.29049,25.36218
"720",655,"655_1","FI",NA,"Petäjävesi",62.2554616855321,25.1732501018282,111.41,861.568,4.21,26.59,62.24227,25.19415
"721",656,"656_1","FI",NA,"Salosjärvi",62.0757243639236,25.1619652891267,102.8,896.767,7.26,36.2,62.11099,25.17823
"722",657,"657_1","FI",NA,"Jääsjärvi, Hartola",61.5673816165672,26.0467102478803,92.57,8112.073,4.58,28.2,61.63101,26.13511
"723",658,"658_1","FI",NA,"Joutsjärvi",61.5186991456261,25.8795074130629,85.87,1011.484,3.79,23.66,61.5085,25.84898
"724",659,"659_1","FI",NA,"Päijänne, Sysmä",61.478680945324,25.6278064918274,78.58,86416.788,14.1369,86,61.61394,25.48204
"725",660,"660_1","FI",NA,"Vesijärvi, Lahti",60.994623229068,25.6481260079963,81.65,10742.703,6.08641,40,61.09569,25.53305
"726",659,"659_2","FI",NA,"Vesijärvi, Vääksy",61.1760321856048,25.5362142135326,78.58,86416.788,14.1369,86,61.61394,25.48204
"727",659,"659_3","FI",NA,"Päijänne, Vääksy",61.1765176891357,25.5371028898824,78.58,86416.788,14.1369,86,61.61394,25.48204
"728",661,"661_1","FI",NA,"Ala-Rieveli",61.3358118810768,26.2012032332388,78.05,1303.746,11.27,46.89,61.3035,26.1718
"729",662,"662_1","FI",NA,"Kyyvesi, Haukivuori",62.0127051795237,27.1894550750111,100.92,12425.773,4.39,35.25001,61.99879,27.07957
"730",663,"663_1","FI",NA,"Puula, Kangasniemi",61.9878843049754,26.6461308426965,94.97,32911.055,9.24,69,61.81975,26.70362
"731",663,"663_2","FI",NA,"Puula, Otava",61.6585048852666,27.0664620110497,94.97,32911.055,9.24,69,61.81975,26.70362
"732",664,"664_1","FI",NA,"Tuusjärvi, Tuustaipale",61.5082406740358,26.7015562250827,81.06,538.626,3.45,17.08,61.53513,26.72984
"733",665,"665_1","FI",NA,"Lahnavesi, Tuustaipale",61.5000769059492,26.708284425736,79.95,1312.77,7.14,33.03,61.46878,26.67541
"734",666,"666_1","FI",NA,"Vuohijärvi, Hillosens.",61.1984392340024,26.7835269716048,76.83,8682.428,16.28,75.51,61.1853,26.71563
"735",667,"667_1","FI",NA,"Ylä-Kivijärvi, Jurvala",60.9544760392431,27.7609894486642,75.41,7539.295,5.26,27,60.98222,27.6926
"736",668,"668_1","FI",NA,"Ala-Kivijärvi, Ylä-Munni",60.9389994079227,27.5114862252608,75.31,918.839,4.77,18.96,60.95696,27.49398
"737",669,"669_1","FI",NA,"Tammijärvi, Pitkälahti",60.5658606507105,26.563223909349,15.02,980.469,2.49,12.74,60.57804,26.54703
"738",670,"670_1","FI",NA,"Pyhäjärvi",60.7070698743242,26.0091928848543,40.05,1310.83,21.0774,68,60.72314,26.01799
"739",671,"671_1","FI",NA,"Palojärvi",60.2903335315342,24.3980512559286,43.75,168.012,3.67,10.2,60.28296,24.37174
"740",672,"672_1","FI",NA,"Sääksjärvi",60.5093319173396,24.6537867430633,100.05,263.379,4.49,7.91,60.5093,24.66822
"741",673,"673_1","FI",NA,"Lohjanjärvi, Virkkala",60.1901398159449,23.9812603032435,31.85,8906.264,12.68,54.88,60.24116,23.95829
"742",674,"674_1","FI",NA,"Pyhäjärvi, Kauttua",61.1015284090037,22.1801813667279,45.21,15532.756,5.47,26.24,61.00108,22.29133
"743",675,"675_1","FI",NA,"Koljonselkä, Kuoresalmi",61.6169546647327,24.5037758703273,84.5,13404.679,6.83,59.3,61.53526,24.37048
"744",675,"675_2","FI",NA,"Längelmävesi, Kaivanto",61.4180091519402,24.147429340132,84.5,13404.679,6.83,59.3,61.53526,24.37048
"745",676,"676_1","FI",NA,"Vesijako",61.3550094209306,25.0229427452817,108.67,1662.507,7.16,36.81,61.38734,24.99372
"746",677,"677_1","FI",NA,"Kukkia, Puutikkala",61.3291218616973,24.6184024200204,86.88,4388.364,5.23,35.62,61.33818,24.70639
"747",678,"678_1","FI",NA,"Iso-Roinevesi, W-Ranta",61.2077937296142,24.5176813190816,84.47,3145.498,7.17,73,61.2175,24.56713
"748",679,"679_1","FI",NA,"Haapaniemenjärvi",60.8524682166145,24.4876006467034,81.17,391.358,0.96,3.99,60.86277,24.47596
"749",680,"680_1","FI",NA,"Vanajavesi, Hämeenlinna",60.9991598960126,24.4701705370167,79.68,184.523,2.07,8.49,60.98723,24.46838
"750",681,"681_1","FI",NA,"Jalantijärvi, Sotkia",61.1465191703774,23.791877023943,83.31,642.411,2.68,6.14,61.1616,23.75069
"751",682,"682_1","FI",NA,"Ähtärinjärvi, Niemiaho",62.7553403912566,24.0453859373206,153.86,4175.456,5.2,27,62.69768,24.06426
"752",683,"683_1","FI",NA,"Toisvesi, Herraskoski",62.2625950458934,23.7307619380058,98.46,2935.753,19.47,85,62.29424,23.73058
"753",684,"684_1","FI",NA,"Pihlajavesi",62.3210815988919,24.2658389251478,138.94,2021.984,5.09,19.97,62.36057,24.27715
"754",685,"685_1","FI",NA,"Kitusjärvi",62.277476532908,24.052208910936,117,49.935,NA,NA,62.28117,24.0491
"755",686,"686_1","FI",NA,"Visuvesi, Kanava",62.1175001586183,23.9248696472165,96.45,4609.588,6.95,61.97,62.14156,23.76352
"756",687,"687_1","FI",NA,"Ukonselkä, Kolho",62.1300183866333,24.5075695659045,105.72,9788.485,4.66,33.52,62.14961,24.66866
"757",688,"688_1","FI",NA,"Palosekä, Vilppula",62.0144839964358,24.4691120221243,96.43,2479.675,3.28071,22.18,62.02008,24.32545
"758",689,"689_1","FI",NA,"Ruovesi, Kauttu",61.9555002068954,24.1075623919822,96.43,4173.004,8.83,46.55,62.00877,24.14272
"759",690,"690_1","FI",NA,"Palovesi, Murole",61.8557007409274,23.9067860948847,95.73,4600.003,8.67,40,61.83197,23.81611
"760",691,"691_1","FI",NA,"Näsijärvi, Tampere",61.5085563087953,23.7725340762849,95.71,21047.48,14.6546,65.64,61.63179,23.75045
"761",692,"692_1","FI",NA,"Pyhäjärvi, Tampere",61.4915031587932,23.7397165880078,77.52,11870.818,5.49861,50.16,61.38107,23.50773
"762",693,"693_1","FI",NA,"Jämijärvi",61.8108151471188,22.7584328924062,101.25,884.673,4.32,25.96,61.8113,22.71939
"763",694,"694_1","FI",NA,"Kyrösjärvi, Kyröskoski",61.7740488073234,23.0516426963252,83.53,9624.157,10.38,47,61.76358,23.13016
"764",695,"695_1","FI",NA,"Mätikköjärvi",61.5122855016854,22.9976897256563,58.63,81.8275,9.48,22.05,61.50976,22.99843
"765",696,"696_1","FI",NA,"Sääksjärvi, Sääkskoski",61.3937870449407,22.4543657946393,49.35,3333.708,3.72,9.11,61.40742,22.37682
"766",697,"697_1","FI",NA,"Kuortaneenjärvi, Kuortane",62.862789480575,23.4070845574396,76.19,70.561,NA,NA,62.87189,23.39835
"767",698,"698_1","FI",NA,"Lappajärvi, Halkosaari",63.259480598589,23.6352874332179,69.89,14541.753,6.88,36.04,63.14795,23.67058
"768",699,"699_1","FI",NA,"Lestijärvi, Kiiskilänlahti",63.5837266695424,24.7164882973778,141.09,6468.76,3.56785,6.9,63.52496,24.77938
"769",700,"700_1","FI",NA,"Pyhäjärvi, Pyhäsalmi",63.6817349109313,25.9945053162604,139.93,12117.976,6.27,27,63.58804,25.93544
"770",701,"701_1","FI",NA,"Kianta, Ämmänsaari",64.8832523552267,28.9318095292048,199.39,17117.845,7.84,43,65.03062,29.08901
"771",702,"702_1","FI",NA,"Vuokkijärvi, Sankki",64.7838229535367,29.3139466783166,189.19,5274.85,5.42,24,64.76213,29.35428
"772",703,"703_1","FI",NA,"Lentua, Varajoki",64.2037553926,29.6899179474644,168.18,7915.339,7.41,52,64.24473,29.60317
"773",704,"704_1","FI",NA,"Lammasjärvi, Kuhmo",64.1312455323104,29.5509804830885,176.08,540.274,NA,18.8,64.25619,29.94934
"774",705,"705_1","FI",NA,"Ontojärvi, Paloniemi",64.11891600166,29.2861334227223,159.48,10456.97,5.76,29,64.1249,29.17042
"775",706,"706_1","FI",NA,"Nuasjärvi, Vuokatti",64.1616352462258,28.2441015645944,138.19,9601.102,8.52,42,64.18402,28.01622
"776",706,"706_2","FI",NA,"Rehja, Kajaani",64.2269362803728,27.7872756454824,138.19,9601.102,8.52,42,64.18402,28.01622
"777",707,"707_1","FI",NA,"Oulujärvi, Melalahti",64.399050880957,27.6519435436643,123,17473.819,NA,NA,64.34099,27.69075
"778",708,"708_1","FI",NA,"Poussunjärvi",65.7986016935855,29.3160342536053,250.59,224.932,NA,NA,65.78747,29.34757
"779",709,"709_1","FI",NA,"Naamankajärvi",65.1039118501418,28.2463220349242,173.82,862.681,2.92,14,65.0947,28.27438
"780",710,"710_1","FI",NA,"Korvuanjärvi",65.3481857363015,28.6630170514442,242.11,1533.183,6.03,37,65.37394,28.6574
"781",711,"711_1","FI",NA,"Livojärvi, Säikkä",65.9833480368582,27.9677259689358,244.02,3286.623,5.78,28,65.99644,28.2042
"782",712,"712_1","FI",NA,"Oijärvi, Matilanjärvi",65.6205808600682,25.9301554576145,90.18,2057.828,1.11149,2.42,65.63343,25.91432
"783",713,"713_1","FI",NA,"Isojärvi",66.4350062084657,28.1311095384936,225.71,475.214,NA,NA,66.44025,28.16943
"784",714,"714_1","FI",NA,"Ounasjärvi",68.3974999598706,23.7169647965892,287.17,703.225,6.64,31,68.37709,23.60163
"785",715,"715_1","FI",NA,"Unari",67.1365805145278,25.7415367987285,180.13,2902.97,5.01,24.82,67.17248,25.71118
"786",716,"716_1","FI",NA,"Kilpisjärvi",69.0497616595878,20.7880672838202,473.16,3732.214,19.5,57,69.00697,20.81596
"787",717,"717_1","FI",NA,"Jerisjärvi, Kutuniva",67.9501241096346,24.0020802914847,257.2,68.675,NA,NA,67.95565,23.98957
"788",718,"718_1","FI",NA,"Mutusjärvi, Riutula",68.9433891026116,26.8066439111485,146.39,5134.864,8.5,74,69.02913,26.88191
"789",719,"719_1","FI",NA,"Solojärvi",68.8372457982901,26.7896236359112,144.81,422.271,3.99,17.64,68.844,26.7732
"790",720,"720_1","FI",NA,"Inari, Nellim",68.849990435135,28.3007128313823,118.88,108191.985,14.3,92,69.08207,27.92452
"791",721,"721_1","FI",NA,"Kuusamonjärvi",65.8834735052892,29.3632798482082,253.29,4748.049,3.4,17.69,65.90877,29.37611
"792",659,"659_4","FI",NA,"Päijänne, Tehi",61.4652295443967,25.3881910604007,78.58,86416.788,14.1369,86,61.61394,25.48204
"793",722,"722_1","FI",NA,"Tuusulanjärvi",60.4167822706728,25.0427326844446,38.06,593.221,3.16,9.76,60.44144,25.05441
"794",723,"723_1","FI",NA,"Kuivajärvi, Saari",60.7821316130475,23.8383258281487,96.87,823.321,2.2283,9.9,60.78553,23.85964
"795",724,"724_1","FI",NA,"Oulujärvi,Vaala",64.5509223992963,26.8240133152102,123.03,34008.826,NA,NA,64.45078,26.96539
"796",725,"725_1","FI",NA,"Peerajärvi",68.8833243500672,21.0763660704432,459.68,199.718,NA,NA,68.88821,21.09213
"797",720,"720_2","FI",NA,"Inari, selkävedet",68.9577197817923,27.69420483851,118.88,108191.985,14.3,92,69.08207,27.92452
"798",726,"726_1","FI",NA,"Kevojärvi, Kevoniemi",69.7565894283358,27.003159303627,75,102,11.1,35,69.75897,27.00079
"799",699,"699_2","FI",NA,"Lestijärvi",63.5271542545396,24.6692962328702,141.09,6468.76,3.56785,6.9,63.52496,24.77938
"800",727,"727_1","FI",NA,"Lappalanjärvi",60.9302200285399,26.7443562893228,56.32,1261.269,4.57,16.67,60.93982,26.7385
"801",728,"728_1","NO",NA,"Møsvatn",59.8193739342511,8.31080161944684,919,7909.72,20,68.5,NA,NA
"802",729,"729_1","NO",NA,"Totak",59.680898467344,8.0118310502926,687,3726.42,62,306,NA,NA
"803",730,"730_1","NO",NA,"Seljordvatn",59.434,8.854,116,1661.33,NA,NA,NA,NA
"804",731,"731_1","NO",NA,"Vinjevatn",59.6074413822064,7.8589147269094,466,331.97,7,35.5,NA,NA
"805",732,"732_1","NO",NA,"Hjartsjåvatnet",59.6040999996835,8.73600000010497,158,106.6,22,43.5,NA,NA
"806",733,"733_1","NO",NA,"Aursunden",62.6682000003347,11.6572000001038,691,4640.18,13,60,NA,NA
"807",734,"734_1","NO",NA,"Mjøsa",60.6514288512079,11.1016682030016,123,36928.03,150,453,NA,NA
"808",735,"735_1","NO",NA,"Storsjøen",61.5705999996952,11.2125000005292,252,4809.58,138,309,NA,NA
"809",736,"736_1","NO",NA,"Atnsjøen",61.8849812368093,10.146879433951,701,500.51,35,80,NA,NA
"810",737,"737_1","NO",NA,"Vinstre",61.3212677005389,8.86816522033938,1032,2784.04,NA,37,NA,NA
"811",738,"738_1","NO",NA,"Bygdin",61.3234000004583,8.75720000125879,1058,4015.99,NA,200,NA,NA
"812",739,"739_1","NO",NA,"Gjende",61.4929499996025,8.69588000049894,985,1577.69,66,149,NA,NA
"813",740,"740_1","NO",NA,"Breiddalsvatnet",62.0082141589325,7.62893843982195,900,689.93,NA,45.3,NA,NA
"814",741,"741_1","NO",NA,"Osensjøen",61.246,11.739,437,4363.51,NA,117,NA,NA
"815",742,"742_1","NO",NA,"Lomnessjøen",61.7504000000595,11.1968999993761,255,366.87,10,26,NA,NA
"816",743,"743_1","NO",NA,"Savalen",62.2464010763729,10.4725541065686,708,1529.13,NA,NA,NA,NA
"817",744,"744_1","NO",NA,"Gålåvatnet",61.4999707091818,9.76623328932738,778,303.98,NA,NA,NA,NA
"818",745,"745_1","NO",NA,"Olstappen",61.5062000000297,9.40020000018274,668,320,NA,38,NA,NA
"819",746,"746_1","NO",NA,"Nedre Heimdalsvatnet",61.4231990738422,8.95586128911949,1052,722.21,NA,NA,NA,NA
"820",747,"747_1","NO",NA,"Øvre Heimdalsvatnet",61.418,8.893,1089,77.44,NA,13,NA,NA
"821",748,"748_1","NO",NA,"Veslevatnet",61.416,9.273,998,422,NA,NA,NA,NA
"822",749,"749_1","NO",NA,"Aursjoen",61.9346079096257,8.32616358603352,1098,737.83,7,24.1,NA,NA
"823",750,"750_1","NO",NA,"Rauddalsvatnet",61.9104963443702,7.7960186768117,913,749.77,NA,NA,NA,NA
"824",751,"751_1","NO",NA,"Marsjøen",62.3433797939199,10.0489598414504,1064,267.76,NA,NA,NA,NA
