lake_id,station_id,country,subset,lake_name,lat_wgs84,lon_wgs84,altitude_m,area_ha,depth_mean_m,depth_max_m,cent_lat_wgs84,cent_lon_wgs84
805,805_1,NO,,Hagevatnet,61.1342017404664,4.92977873669827,24.0,136.9,,,,
806,806_1,NO,,Tunhovdfjorden,60.426,8.833,734.0,2555.0,,,,
807,807_1,NO,,Pålsbufjorden,60.433,8.733,749.0,1964.0,,,,
808,808_1,NO,,Blåmannsvatn,61.562,5.517,43.0,24.0,,,,
809,809_1,NO,,Nautsundvatn,61.252,5.379,44.0,67.6,,,,
810,810_1,NO,,Leirvatnet,61.5465430845651,8.25046862286535,1400.0,105.72,,,,
811,811_1,NO,,Kalvassvatnet,62.045,6.395,70.0,78.0,,,,
812,812_1,NO,,Kaldfjorden,61.3657816525822,9.18646468183668,1019.0,1894.57,,,,
813,813_1,NO,,Engeren,61.5709000000177,12.0471999993223,472.0,1149.37,,80.0,,
814,814_1,NO,,Fundin,62.324,9.915,1022.0,1040.0,,,,
815,815_1,NO,,Engelivatn,63.1,8.545,243.0,181.0,,,,
816,816_1,NO,,Follavatn,64.04,11.113,182.0,144.0,,,,
817,817_1,NO,,Tustervatn,65.858,13.794,384.0,4778.0,,,,
818,818_1,NO,,Storglomvatnet,66.773,14.143,529.0,4730.0,,,,
819,819_1,NO,,Storvatn,67.848,15.503,56.0,664.0,,,,
820,820_1,NO,,Gåpjávrre,67.597,15.97,8.0,490.0,,,,
821,821_1,NO,,Sørfjordvatn,67.5673,15.9147,80.0,31.0,,,,
822,822_1,NO,,Skarsvatnet,67.0809194286712,14.9883361805192,162.0,29.2,,,,
823,823_1,NO,,Gåslandsvatn,68.6829,14.6315,16.0,154.0,,,,
824,824_1,NO,,Sneisvatn,68.405,15.709,17.0,37.0,,,,
825,825_1,NO,,Svolværvatn,68.246,14.541,4.0,93.0,,,,
826,826_1,NO,,Forsavatn,68.31,16.739,29.0,120.0,,,,
827,827_1,NO,,Veslvatnet,68.677,18.735,301.0,65.0,1.0,2.2,,
828,828_1,NO,,Mattisvannet,69.894,23.016,64.0,87.5,,,,
829,829_1,NO,,Uhca Juranjávri,69.7609510127579,30.1875380496606,51.0,119.1,,,,
830,830_1,CA,NV,Colour Lake,79.417,-90.75,201.0,10.2,10.1,24.1,,
831,831_1,CA,YK,Kluane Lake,61.4063,-138.99295,781.0,40800.0,31.0,91.0,,
832,832_1,CA,QB,Knob Lake,54.79083333,-66.80733333,503.0,180.2,5.5,15.2,,
833,833_1,CA,NV,Lake Hazen,81.8249,-70.7143,257.0,54000.0,95.0,267.0,,
834,834_1,CA,ON,Little Turkey Lake,47.04313889,-84.408,370.0,19.2,6.0,13.0,,
835,835_1,CA,NWT,Noell lake,68.52694444,-133.5133333,90.0,2940.0,,18.3,,
836,836_1,CA,BC,Pavilion Lake,50.8662,-121.7429,806.0,460.0,,61.0,,
837,837_1,CA,MN,Ramsay Lake,58.72211667,-93.78528333,18.0,200.0,2.4,3.2,,
838,838_1,CA,NV,Resolute Lake,74.69361667,-94.95305,37.0,119.0,8.3,22.0,,
839,839_1,CA,NV,Upper Dumbell Lake,82.485328,-62.5167,34.0,106.0,12.5,33.0,,
840,840_1,CA,AB,Bear Lake,55.24694,-118.96056,663.0,3226.0,,2.5,,
841,841_1,CA,AB,Canoe Lake,54.9639,-110.377,713.0,457.0,,4.5,,
842,842_1,CA,AB,Cold Lake,54.56833,-110.20222,535.0,37300.0,49.9,99.1,,
843,843_1,CA,AB,Glenmore Reservoir Elbow River,50.98424,-114.134,1077.0,388.0,,8.2,,
844,844_1,CA,AB,Jackfish Lake,53.47917,-114.25556,731.0,239.0,3.4,9.0,,
845,845_1,CA,AB,Lac La Biche,54.80611,-111.97222,544.0,23400.0,8.4,21.3,,
846,846_1,CA,AB,Lake Athabasca,58.68333,-110.88694,213.0,770000.0,20.0,124.0,,
847,847_1,CA,AB,Lake Minnewanka,51.2567,-115.3915,1522.0,2242.0,,98.0,,
848,848_1,CA,AB,Lesser Slave Lake,55.5325,-115.89028,578.0,116800.0,11.4,20.5,,
849,849_1,CA,AB,Primrose Lake,54.90111,-109.63389,559.0,44400.0,,40.0,,
850,850_1,CA,BC,Allen Lake,58.4283,-130.0023,783.0,39.5,,,,
851,851_1,CA,BC,Alta Lake,50.117611,-122.980528,641.0,97.34,,18.0,,
852,852_1,CA,BC,Anahim Lake,52.5096,-125.3516,1085.0,595.0,,4.3,,
853,853_1,CA,BC,Atlin Lake,59.5636,-133.7151,669.0,79100.0,,289.0,,
854,854_1,CA,BC,Burns Lake,54.208735,-125.7393,701.0,1168.08,,40.0,,
855,855_1,CA,BC,Charlie Lake,56.3125,-120.9642,693.0,1756.13,,13.0,,
856,856_1,CA,BC,Crooked Lake,59.9105,-126.4026,559.0,118.0,,,,
857,857_1,CA,BC,Dease Lake,58.521,-130.049,753.0,5212.495,,,,
858,858_1,CA,BC,Hourglass Lake,52.121,-124.0736,905.0,13.7,,,,
859,859_1,CA,BC,Kalamalka Lake,50.2224,-119.2727,392.0,2574.24,,144.0,,
860,860_1,CA,BC,Lake Kathlyn,54.8256,-127.2104,502.0,132.34,,10.0,,
861,861_1,CA,BC,Lakelse Lake,54.3984,-128.5429,76.0,1368.06,,30.0,,
862,862_1,CA,BC,Lower Arrow Lake (Northern End),49.681526,-118.143968,441.0,17758.288,,180.0,,
863,863_1,CA,BC,Mara Lake,50.7872,-119.0092,347.0,1950.54,,46.0,,
864,864_1,CA,BC,McLeod Lake,54.9371,-122.9964,678.0,2290.0,7.3,14.6,,
865,865_1,CA,BC,Moose Lake,52.9481,-118.8948,1033.0,1407.0,52.0,86.9,,
866,866_1,CA,BC,Muncho Lake,58.9669,-125.7851,826.0,1543.0,,109.0,,
867,867_1,CA,BC,Nita Lake,50.0998,-122.9948,639.0,10.4,8.8,21.6,,
868,868_1,CA,BC,Nukko Lake,54.0789,-122.9931,756.0,444.917,,17.0,,
869,869_1,CA,BC,Okanagan Lake,49.8614,-119.5134,342.0,35008.0,,232.0,,
870,870_1,CA,BC,Okanagan Lake,49.8614,-119.5134,342.0,35008.0,,232.0,,
871,871_1,CA,BC,One Eye Lake,51.98,-124.93,916.0,489.9,6.0,9.8,,
872,872_1,CA,BC,Salmon Arm Harbour (Shuswap Lake),50.9214,-119.0558,357.0,30511.9,,162.0,,
873,873_1,CA,BC,Skaha Lake,49.4225,-119.5951,339.0,1958.51,,57.0,,
874,874_1,CA,BC,Stuart Lake,54.511196,-124.519278,681.0,35918.9,,97.0,,
875,875_1,CA,BC,Sugar Lake,50.39145,-118.5197,606.0,2129.9,,85.0,,
876,876_1,CA,BC,Summit Lake,58.64819,-124.6644,1282.0,29.0,,5.5,,
877,877_1,CA,BC,Swan Lake,50.3184,-119.2561,391.0,438.0,5.6,9.0,,
878,878_1,CA,BC,Williams Lake,52.1183,-122.0708,571.0,692.22,,24.0,,
879,879_1,CA,BC,Williston Lake,56.0949,-123.8473,673.0,173139.7,42.0,,,
880,880_1,CA,MB,Athapapuskow Lake,54.529,-101.6698,291.0,26900.0,,71.0,,
881,881_1,CA,MB,Reindeer Lake (Brochet Bay),57.8088,-101.72247,336.0,665000.0,17.0,219.0,,
882,882_1,CA,MB,Clearwater Lake,54.05609,-101.013,260.0,28368.9,13.1,39.0,,
883,883_1,CA,MB,Cranberry Lakes,54.5913,-101.2974,295.0,1975.3,,42.0,,
884,884_1,CA,MB,Dauphin Lake,51.2944,-99.79953,261.0,52100.0,2.4,3.4,,
885,885_1,CA,MB,Eldon Lake,56.8195,-101.004906,328.0,466.0,,,,
886,886_1,CA,MB,Stephens Lake,56.4042,-95.02,140.0,32143.8,,,,
887,887_1,CA,MB,Farnworth Lake,58.6892,-94.047237,15.0,395.0,,,,
888,888_1,CA,MB,Grace Lake,53.8238,-101.1676,265.0,859.0,,,,
889,889_1,CA,MB,Heming Lake,54.879595,-101.13091,331.0,280.9,,,,
890,890_1,CA,MB,Island Lake,53.85,-94.65,226.0,122300.0,21.1,59.4,,
891,891_1,CA,MB,Lake Manitoba,50.47773,-98.38145,248.0,462400.0,,7.0,,
892,892_1,CA,MB,Lake Winnipeg,52.116667,-97.25,217.0,2451400.0,12.0,36.0,,
893,893_1,CA,MB,Lake Winnipegosis,52.5,-100.0,252.0,537000.0,,12.0,,
894,894_1,CA,MB,Landing Lake,55.289,-97.2972,191.0,10322.6,,,,
895,895_1,CA,MB,Little Kettle Lake,56.1236,-95.3238,164.0,1050.0,,,,
896,896_1,CA,MB,Little Playgreen Lake,54.0093,-97.8927,217.0,8635.0,,,,
896,896_2,CA,MB,Little Playgreen Lake,54.0093,-97.8927,217.0,8635.0,,,,
897,897_1,CA,MB,Lynn Lake,56.8376,-101.04338,335.0,19.5,,,,
898,898_1,CA,MB,Playgreen Lake,53.92918,-98.22058,219.0,66737.7,4.0,18.0,,
899,899_1,CA,MB,Rice Lake,51.0137,-95.6707,251.0,434.0,,5.7,,
900,900_1,CA,MB,Schist Lake,54.6504,-101.79456,293.0,2487.0,,,,
901,901_1,CA,MB,Setting Lake,55.00213,-98.61737,222.0,12600.0,,24.5,,
902,902_1,CA,MB,West Lynn Lake,56.8444,-101.0563,335.0,54.8,,,,
903,903_1,CA,NB,Skiff Lake,45.826192,-67.544871,206.0,630.0,,,,
904,904_1,CA,NB,Lake Utopia,45.203916,-66.780027,13.0,1387.9,,28.35,,
905,905_1,CA,NB,Mclaughlin Road Reservoir,46.1467,-64.8144,44.0,66.4,,,,
906,906_1,CA,NB,Robertson Lake,45.3328,-65.8799,97.0,22.1,,,,
907,907_1,CA,NF,Deadmans Pond,48.9266,-54.53497,119.0,255.0,,,,
908,908_1,CA,NF,Deer Lake,49.11984,-57.537,41.0,6779.0,,,,
909,909_1,CA,NF,Little Wabush Lake,52.9341,-66.9,525.0,279.0,,,,
910,910_1,CA,NF,Mount Hyde Lake,53.55774,-64.13963,415.0,443.0,,,,
911,911_1,CA,NF,Red Indian Lake,48.6181,-57.0355,157.0,30155.0,,,,
912,912_1,CA,NF,Sona Lake,53.58,-63.95,446.0,12100.0,,,,
913,913_1,CA,NF,Wabush Lake,52.93,-66.87,523.0,4870.0,,,,
914,914_1,CA,NF,Winter House Pond,47.93496,-53.3062,88.0,54.0,,,,
915,915_1,CA,NS,Goshen Lake,45.377,-61.978,74.0,12.1,3.0,8.0,,
916,916_1,CA,NS,Grand Lake,45.959,-59.956,39.0,137.9,1.75,3.0,,
917,917_1,CA,NS,Kejimkujik Lake,44.3752,-65.2415,89.0,2646.3,4.4,19.2,,
918,918_1,CA,NS,Lake Rossignol,44.1979,-65.1189,82.0,15105.2,,,,
919,919_1,CA,NS,Pringle Lake,45.377,-61.949,69.0,62.7,9.8,26.0,,
920,920_1,CA,NT,Bagnall Lake,68.35926,-85.684,26.0,346.0,,,,
921,921_1,CA,NT,Baker Lake,64.24459,-95.3694,2.0,188700.0,60.0,,,
922,922_1,CA,NT,Ballenden Lake,68.5441,-88.62358,140.0,1817.0,,,,
923,923_1,CA,NT,Barrow Lake,68.4442,-89.589,92.0,3391.0,,,,
924,924_1,CA,NT,Contwoyto Lake,65.48,-110.37,450.0,95700.0,,,,
925,925_1,CA,NT,Dog Pond Lake,63.33993,-90.7084,1.0,0.8,,,,
926,926_1,CA,NT,Ennadai Lake,61.13,-100.92,311.0,68100.0,,,,
927,927_1,CA,NT,Fenor Lake,69.08,-79.03,33.0,106.0,,,,
928,928_1,CA,NT,Frame Lake,62.45776,-114.38884,188.0,84.0,,6.5,,
929,929_1,CA,NT,Great Bear Lake,66.0213,-118.85535,155.0,3115300.0,71.7,446.0,,
930,930_1,CA,NT,Great Slave Lake - Charlton Bay,62.72,-111.17,150.0,2720000.0,41.0,614.0,,
930,930_2,CA,NT,Great Slave Lake - Mcleod Bay,62.72,-110.17,150.0,2720000.0,41.0,614.0,,
930,930_3,CA,NT,Great Slave Lake - Back Bay,62.47,-114.45,150.0,2720000.0,41.0,614.0,,
931,931_1,CA,NT,Long Lake,62.47703,-114.43597,198.0,118.0,,,,
932,932_1,CA,NT,Lynx Lake,62.46424,-106.64988,335.0,13700.0,,,,
933,933_1,CA,NT,Mission Lake,63.3467,-90.69537,3.0,30.4,,,,
934,934_1,CA,NT,Police Lake,63.34197,-90.7123,7.0,5.6,,,,
935,935_1,CA,NT,Sarcpa Lake,68.52122,-83.28056,163.0,1650.0,,,,
936,936_1,CA,NT,Tardif Lake,68.61976,-73.0308,17.0,4409.0,,,,
937,937_1,CA,ON,Ashby Lake,45.1259,-77.3515,402.0,258.9999914,,36.59999847,,
938,938_1,CA,ON,Lake Nipissing,46.2653,-79.5410046,196.0,87300.0,4.6,64.0,,
938,938_2,CA,ON,Lake Nipissing,46.32,-79.45,196.0,87300.0,4.6,64.0,,
939,939_1,CA,ON,Bass Lake,45.107,-79.69799,229.0,88.4,,,,
940,940_1,CA,ON,Rice Lake At Indian River,44.226,-78.15221304,187.0,8700.0,,8.2,,
941,941_1,CA,ON,Dorset Lakes Mean (Main Basin),45.128,-79.103,345.0,46.5,,,,
942,942_1,CA,ON,Balsam,44.5834,-78.8351,256.0,112.8999949,,,,
943,943_1,CA,ON,Green,45.12,-78.6,314.6000061,119.0999985,5.0,12.19999981,,
944,944_1,CA,ON,Haliburton,45.2,-78.4,360.2999878,1013.599968,,54.90000153,,
945,945_1,CA,ON,Head,45.05,-78.5167,317.0,62.19999790000001,,,,
946,946_1,CA,ON,Henderson,44.8108,-77.7931,312.0,17.3,,,,
947,947_1,CA,ON,Jacks,45.294,-76.936,305.3999939,9.2,,,,
948,948_1,CA,ON,Lake Of Bays Haystack,45.283,-79.018,315.0,7058.100127999999,,,,
949,949_1,CA,ON,Lake Of Bays Main,45.25,-79.07,315.0,7058.100127999999,,,,
950,950_1,CA,ON,Lake Of Two Rivers,45.5793,-78.4767,392.8999939,312.0,,,,
951,951_1,CA,ON,Little Hawk,45.17,-78.7,359.7000122,342.7999973,31.60000038,93.0,,
952,952_1,CA,ON,Long Pond,44.63,-76.55,180.0,41.8,,,,
953,953_1,CA,ON,Boshkung,45.05,-78.75,307.5,716.4000034,23.29999924,,,
954,954_1,CA,ON,Marble,45.2487,-76.883,281.8999939,1.8,,,,
955,955_1,CA,ON,Muskoka,45.0,-79.4167,223.5,12205.79987,,,,
956,956_1,CA,ON,Oblong,45.1833,-78.4333,360.2999878,21.4000002,17.39999962,,,
957,957_1,CA,ON,Opeongo,45.7015,-78.3669,403.2999878,5158.100128,,27.5,,
958,958_1,CA,ON,Percy,45.2,-78.3667,388.6000061,595.5999850999999,,,,
959,959_1,CA,ON,Rosseau,45.1667,-79.5833,225.0,6374.399948,23.39999962,,,
960,960_1,CA,ON,Scugog,44.1675,-78.8508,249.8999939,6800.0,1.4,7.6,,
961,961_1,CA,ON,Shabomeka,44.8849,-77.1338,273.0,262.0,12.2,32.0,,
962,962_1,CA,ON,Simcoe,44.3833,-79.6833,256.0,72500.0,15.0,41.0,,
963,963_1,CA,ON,Smoke,45.5167,-78.6833,421.0,607.1000099,,,,
964,964_1,CA,ON,Canoe,45.5501,-78.7167,420.2999878,377.50000950000003,,,,
965,965_1,CA,ON,St Nora,45.15,-78.8333,332.7999878,261.9999886,16.0,39.0,,
966,966_1,CA,ON,Stoney,46.159,-78.1039,266.7000122,2.2,,,,
967,967_1,CA,ON,Temiskaming,47.1191,-79.4355,178.0,29500.0,,216.0,,
968,968_1,CA,ON,Twelve Mile,45.0167,-78.7167,307.5,336.80000309999997,,25.0,,
969,969_1,CA,ON,Chemong,44.3842,-78.385,246.0,2280.0,,6.7,,
970,970_1,CA,ON,Chesley,44.5506,-81.218,226.0,178.0,,18.0,,
971,971_1,CA,ON,Couchiching,44.6683,-79.3684,218.8000031,4243.000031,,,,
972,972_1,CA,ON,Drc Lakes Mean,45.22,-78.93,338.5100098,51.9999981,8.800000191,23.10000038,,
973,973_1,CA,ON,Eagle,45.1333,-78.5167,348.1000061,234.69998840000002,,24.39999962,,
974,974_1,CA,ON,Gold,44.7172,-78.2673,294.0,323.0,12.2,39.6,,
975,975_1,CA,ON,Allumette Lake,45.95,-77.32,111.0,12000.0,,,,
976,976_1,CA,ON,Attawapiskat Lake,52.23,-87.88,242.0,28100.0,,,,
977,977_1,CA,ON,Lake Kenogamisis,49.7222,-86.8536,331.0,4170.0,1.9,13.7,,
977,977_2,CA,ON,Lake Kenogamisis,49.7222,-86.8536,331.0,4170.0,1.9,13.7,,
977,977_3,CA,ON,Lake Kenogamisis,49.7222,-86.8536,331.0,4170.0,1.9,13.7,,
977,977_4,CA,QC,Lake Kenogamisis,49.7222,-86.8536,331.0,4170.0,1.9,13.7,,
978,978_1,CA,ON,Bass Lake,44.6044,-79.4968,250.0,540.0,,9.0,,
979,979_1,CA,ON,Big Trout Lake,53.83,-89.87,218.0,64560.0,,,,
980,980_1,CA,ON,Bigwood Lake,50.12,-91.9,376.0,41.2,,,,
981,981_1,CA,ON,Golden Lake,45.574,-77.3532,169.0,3582.0,,24.0,,
982,982_1,CA,ON,Graham Lake,49.2573,-90.573,486.0,201.0,,,,
983,983_1,CA,ON,Gull Lake,44.9194,-79.36025,249.0,191.8,,,,
984,984_1,CA,ON,Lake Of The Woods,49.75,-94.48,324.0,439021.0,,64.0,,
985,985_1,CA,ON,Lake St Clair,42.4174,-82.7105,175.0,111400.0,3.4,8.2,,
986,986_1,CA,ON,Little Lake,48.6,-85.28,372.0,16.9,,,,
987,987_1,CA,ON,Long Lake,46.717,-80.9031,326.0,13.8,,,,
988,988_1,CA,ON,Mckenzie Lake,50.2521,-89.061,335.0,517.0,,,,
989,989_1,CA,ON,Minnow Lake,46.4925,-80.9571,261.0,19.4,,,,
990,990_1,CA,ON,Nym Lake,48.702,-91.4486,427.0,1838.0,8.7,37.2,,
991,991_1,CA,ON,Oba Lake,48.6308,-84.3008,345.0,2546.0,,12.0,,
992,992_1,CA,ON,Pelican Lake,50.1137,-91.9664,362.0,2341.0,10.4,35.0,,
993,993_1,CA,ON,Pickle Lake,51.45,-90.22,354.0,1061.0,,18.0,,
994,994_1,CA,ON,Picnic Lake,48.6047,-85.2725,373.0,220.1,,20.1,,
995,995_1,CA,ON,Plateau Lake,48.7336,-91.4977,435.0,729.0,,15.0,,
996,996_1,CA,ON,Ramsey Lake,46.4726,-80.9291,249.0,874.0,,21.0,,
997,997_1,CA,ON,Randolph Lake,50.284,-88.965,317.0,125.0,,,,
998,998_1,CA,ON,Red Lake - Bruce Channel,51.0418,-93.846,362.0,16507.7,14.6,42.7,,
999,999_1,CA,ON,Remi Lake,49.44702,-82.16341,220.0,2495.0,3.4,18.3,,
1000,1000_1,CA,ON,Steep Rock Lake,48.8044,-91.6463,258.0,146.0,,,,
1001,1001_1,CA,ON,Stoco Lake,44.47192,-77.286,138.0,533.6,4.0,9.8,,
1002,1002_1,CA,ON,Tookenay Lake,48.6362,-85.2144,409.0,332.0,,32.0,,
1003,1003_1,CA,ON,Trout Lake,46.3212,-79.3682,202.0,1892.0,,69.0,,
1004,1004_1,CA,ON,Upper Twin Lake And Lower Twin Lake,50.12908,-86.5998,302.0,1700.0,,30.0,,
1005,1005_1,CA,ON,White Lake,48.7935,-85.619,328.0,5316.0,,24.0,,
1006,1006_1,CA,ON,White Water Lake,46.5335,-81.1302,287.0,1137.0,,10.7,,
1007,1007_1,CA,QC,Lake Memphremagog,45.1233,-72.27106029,208.0,11000.0,15.5,107.0,,
1008,1008_1,CA,QC,Lac Desaulniers,53.5739,-77.5519,151.0,1166.0,,,,
1009,1009_1,CA,QC,Cache Lake,49.8297,-74.4084,382.0,316.0,,,,
1009,1009_2,CA,QC,Lac Cache,49.8297,-74.4084,382.0,316.0,,,,
1010,1010_1,CA,QC,Gilman Lake,49.9127,-74.33658,393.0,171.0,,,,
1011,1011_1,CA,QC,Indian House Lake,56.23,-64.73,298.0,2506.0,,,,
1012,1012_1,CA,QC,Lac A La Truite,51.465,-57.1766,17.0,138.7,,,,
1013,1013_1,CA,QC,Lac Aux Bouleaux,51.45,-57.18,17.0,40.4,,,,
1014,1014_1,CA,QC,Petit Lac Aux Bouleaux,51.4609,-57.2007,37.0,57.8,,,,
1015,1015_1,CA,QC,Lac Blouin,48.153333,-77.766111,295.0,1350.0,,30.0,,
1016,1016_1,CA,QC,Lac De Montigny,48.1472,-77.9042,294.0,4903.0,,,,
1017,1017_1,CA,QC,Lac Des Sables,46.04562,-74.32049,379.0,297.0,7.1,23.6,,
1018,1018_1,CA,QC,Lac La Chesnaye,49.325,-68.188611,63.0,539.0,,,,
1019,1019_1,CA,QC,Lac Malfait,49.3175,-72.04639,248.0,195.0,,,,
1020,1020_1,CA,QC,Lac Mauser,47.8904,-74.635,411.0,307.0,,,,
1021,1021_1,CA,QC,Lac St Jean,48.61253,-72.0172,98.0,104100.0,,63.0,,
1022,1022_1,CA,QC,Lac aux Dorés,49.877,-74.322,378.0,4000.0,,,,
1023,1023_1,CA,QC,Lake Eon,51.85,-63.28,559.0,345.0,,,,
1024,1024_1,CA,QC,Lake Ha Ha,48.044,-70.8471,379.0,588.0,,,,
1025,1025_1,CA,QC,Lake Louise,50.65,-68.83,388.0,102.0,,,,
1026,1026_1,CA,QC,Lake Megantic,45.479604,-70.884171,396.0,2743.0,22.2,75.6,,
1027,1027_1,CA,QC,Lake Onatchiway,49.0282,-71.0527,304.0,3400.0,,,,
1028,1028_1,CA,QC,Lake St. Georges,49.82,-64.35,6.0,63.4,,,,
1029,1029_1,CA,QC,Lac Manouane,50.63,-70.53,494.0,46100.0,,,,
1030,1030_1,CA,QC,Maryjo Lake,54.8201,-66.8057,496.0,44.4,,,,
1031,1031_1,CA,QC,Lac Nichicun,53.2,-70.9,528.0,27200.0,,,,
1032,1032_1,CA,QC,Temiscouata Lake,47.68,-68.88,143.0,6026.0,,,,
1033,1033_1,CA,QC,Wacouno Lake,51.5595,-65.6989,570.0,6410.0,,,,
1034,1034_1,CA,SK,Beaverlodge Lake,59.55556,-108.50635,244.0,4970.0,,65.5,,
1035,1035_1,CA,SK,Big Quill Lake,51.78025,-104.32503,516.0,30740.0,1.5,2.5,,
1036,1036_1,CA,SK,Churchill Lake,55.85,-108.47,421.0,55900.0,9.0,24.0,,
1037,1037_1,CA,SK,Cree Lake - Cable Bay,57.33566,-106.89486,487.0,115200.0,14.9,60.0,,
1038,1038_1,CA,SK,Diefenbaker Lake,50.65372,-107.9666,557.0,43000.0,,66.0,,
1039,1039_1,CA,SK,Ekapo Lake,50.3208,-102.5663,590.0,428.0,,,,
1040,1040_1,CA,SK,Lac La Ronge,55.2425,-104.69694,364.0,141300.0,14.6,42.1,,
1041,1041_1,CA,SK,Meadow Lake,54.109051,-108.330249,481.0,3860.0,,,,
1042,1042_1,CA,SK,Wascana Lake,50.43333,-104.6,574.0,121.6,1.5,3.0,,
1043,1043_1,CA,SK,York Lake,51.152,-102.46833,513.0,315.4,,4.6,,
1044,1044_1,CA,YT,Aishihik Lake,61.65,-137.48,914.0,14600.0,30.0,120.0,,
1045,1045_1,CA,YT,Atlin Lake,60.72,-135.07,669.0,79100.0,,289.0,,
1046,1046_1,CA,YT,Lake Laberge,60.72,-135.07,627.0,20100.0,54.0,146.0,,
1047,1047_1,CA,YT,Marsh Lake,60.72,-135.07,654.0,9630.0,12.8,,,
1048,1048_1,CA,YT,Nisutlin Bay,60.17,-132.75,684.0,79100.0,59.0,214.0,,
1048,1048_2,CA,YT,Teslin Lake,60.17,-132.75,684.0,79100.0,59.0,214.0,,
1049,1049_1,CA,YT,Unnamed Lake (2 Miles Ssw Of Site),69.58,-140.18,14.0,52.7,,,,
1050,1050_1,CA,YT,Watson Lake,60.12,-128.82,692.0,1147.0,,,,
1051,1051_1,CA,IISD,Lake 114,49.6722,-93.7558,370.0,12.1,1.715,5.0,,
1052,1052_1,CA,IISD,Hillock Lake,49.6535,-93.899,370.0,1007.0,,117.0,,
1053,1053_1,CA,IISD,Lake 220,49.7053,-93.7294,370.0,2.8,,1.6,,
1054,1054_1,CA,IISD,Lake 221,49.7015,-93.7268,370.0,9.03,2.094,5.7,,
1055,1055_1,CA,IISD,Lake 222,49.6965,-93.7226,370.0,16.39,3.655,5.8,,
1056,1056_1,CA,IISD,Lake 223,49.6982,-93.7086,370.0,27.27,7.16,14.4,,
1057,1057_1,CA,IISD,Lake 227,49.6879,-93.6888,370.0,5.0,4.42156,10.0,,
1058,1058_1,CA,IISD,Teggau Lake,49.6925,-93.6452,370.0,1330.0,55.382,167.0,,
1059,1059_1,CA,IISD,Rawson Lake,49.6627,-93.7222,370.0,54.14,11.4,31.46,,
1060,1060_1,CA,IISD,Hayes Lake,49.6545,-93.7268,370.0,44.18,6.042,13.1,,
1061,1061_1,CA,IISD,Ethelma Lake,49.6934,-93.9634,370.0,400.0,,30.0,,
1062,1062_1,CA,IISD,Lake 260,49.6962,-93.7675,370.0,33.23,5.946,15.7,,
1063,1063_1,CA,IISD,Rogers Lake,49.7119,-93.6929,370.0,77.36,14.525,30.0,,
1064,1064_1,CA,IISD,Lake 304,49.6592,-93.7486,370.0,3.62,3.172,6.7,,
1065,1065_1,CA,IISD,Lake 305,49.6912,-93.6918,370.0,52.0,15.099,32.7,,
1066,1066_1,CA,IISD,Porcus Lake,49.7262,-93.8473,370.0,527.68,20.136,52.0,,
1067,1067_1,CA,IISD,Manomin Lake,49.7606,-93.7458,370.0,737.6,,,,
1068,1068_1,CA,IISD,Lake 379,49.7112,-93.7948,370.0,160.0,,,,
1069,1069_1,CA,IISD,Lake 442,49.7751,-93.8175,370.0,16.0,9.004,17.8,,
1070,1070_1,CA,IISD,Highwind Lake,49.7095,-93.912,370.0,923.6,,62.3,,
1071,1071_1,CA,IISD,Roddy Lake,49.6793,-93.7244,370.0,290.0,,29.0,,
1072,1072_1,CA,IISD,Lake 470,49.6592,-93.7343,370.0,4.2,,1.7,,
1073,1073_1,CA,IISD,Feist Lake,49.8108,-93.8386,370.0,467.8,,91.4,,
1074,1074_1,CA,IISD,Lake 625,49.755,-93.8077,370.0,78.3,,,,
1075,1075_1,CA,IISD,Lake 626,49.7529,-93.798,370.0,25.77,7.36,13.2,,
1076,1076_1,CA,IISD,Geejay Lake,49.7791,-93.7834,370.0,185.3,,,,
1077,1077_1,CA,IISD,Winnange Lake,49.7543,-93.7054,370.0,2613.0,,115.0,,
1078,1078_1,CA,IISD,Lake 663,49.6322,-93.7357,370.0,46.7,,,,
1079,1079_1,CA,IISD,Point Lake,49.6093,-93.7464,370.0,690.0,,36.6,,
1080,1080_1,CA,IISD,Lake 979,49.6462,-93.7264,370.0,2.2,,,,
1081,1081_1,US,AK,Aleknagik Lake,59.351,-158.832,24.0,8300.0,43.0,,,
1082,1082_1,US,AK,Amber Lake,62.168,-150.542,117.0,108.0,,,,
1083,1083_1,US,AK,Aropuk Lake,61.159,-163.777,1.0,16650.0,,,,
1084,1084_1,US,AK,Baranof Lake,57.089,-134.866,44.0,324.0,38.0,87.0,,
1085,1085_1,US,AK,Barbara Lake,60.847,-150.23,58.0,308.0,,17.7,,
1086,1086_1,US,AK,Beluga Lake,59.642,-151.514,1.0,61.9,,,,
1087,1087_1,US,AK,Big Lake,61.533,-149.904,48.0,1009.7,,27.1,,
1088,1088_1,US,AK,Big River Lakes,60.794,-152.316,155.0,28.3,,,,
1089,1089_1,US,AK,Boat Lake,70.826,-153.841,4.0,643.0,,,,
1090,1090_1,US,AK,Bolio Lake,63.894,-145.844,427.0,36.9,,7.6,,
1091,1091_1,US,AK,Buskin Lake,57.778,-152.55,18.0,105.0,,18.9,,
1092,1092_1,US,AK,Chelatna Lake,62.472,-151.453,422.0,1108.4,,125.0,,
1093,1093_1,US,AK,Chilchukabena Lake,63.91,-151.511,191.0,830.0000000000001,3.0,4.0,,
